"","ID","Group","Response_time","Accuracy","Side","Direction","View","Angle","RT","Block","Reject_trial"
"11739","P32","Bimanual",832.8,1,"Right","Medial","Dorsal","270",832.8,4,"no"
"11740","P32","Bimanual",790.6,1,"Right","Up","Palmar","0",790.6,4,"no"
"11741","P32","Bimanual",824.4,1,"Right","Lateral","Palmar","90",824.4,4,"no"
"11742","P32","Bimanual",674.7,1,"Right","Up","Dorsal","0",674.7,4,"no"
"11743","P32","Bimanual",541.6,1,"Right","Medial","Dorsal","270",541.6,4,"no"
"11744","P32","Bimanual",856.3,1,"Right","Lateral","Palmar","90",856.3,4,"no"
"11745","P32","Bimanual",592.1,1,"Left","Medial","Dorsal","315",592.1,4,"no"
"11746","P32","Bimanual",851.6,1,"Left","Lateral","Dorsal","90",851.6,4,"no"
"11747","P32","Bimanual",898.5,1,"Left","Medial","Dorsal","225",898.5,4,"no"
"11748","P32","Bimanual",634,1,"Left","Up","Dorsal","0",634,4,"no"
"11749","P32","Bimanual",591.4,1,"Left","Medial","Dorsal","270",591.4,4,"no"
"11750","P32","Bimanual",475.5,1,"Right","Medial","Dorsal","315",475.5,4,"no"
"11751","P32","Bimanual",846,1,"Right","Lateral","Palmar","135",846,4,"no"
"11752","P32","Bimanual",1656.3,1,"Left","Down","Dorsal","180",1656.3,4,"no"
"11753","P32","Bimanual",590.2,1,"Right","Medial","Palmar","225",590.2,4,"no"
"11754","P32","Bimanual",694.9,1,"Right","Medial","Palmar","315",694.9,4,"no"
"11755","P32","Bimanual",920.6,1,"Left","Lateral","Palmar","45",920.6,4,"no"
"11756","P32","Bimanual",667.9,1,"Right","Lateral","Dorsal","90",667.9,4,"no"
"11757","P32","Bimanual",772.2,1,"Left","Up","Palmar","0",772.2,4,"no"
"11758","P32","Bimanual",654.2,1,"Right","Medial","Palmar","270",654.2,4,"no"
"11759","P32","Bimanual",799.2,1,"Left","Medial","Palmar","225",799.2,4,"no"
"11760","P32","Bimanual",555.4,1,"Right","Up","Palmar","0",555.4,4,"no"
"11761","P32","Bimanual",574.8,1,"Right","Up","Dorsal","0",574.8,4,"no"
"11762","P32","Bimanual",653.1,1,"Right","Lateral","Dorsal","45",653.1,4,"no"
"11763","P32","Bimanual",699.2,1,"Left","Lateral","Dorsal","45",699.2,4,"no"
"11764","P32","Bimanual",945.3,1,"Left","Lateral","Palmar","90",945.3,4,"no"
"11765","P32","Bimanual",586.5,1,"Right","Lateral","Palmar","45",586.5,4,"no"
"11766","P32","Bimanual",774.7,1,"Left","Lateral","Dorsal","135",774.7,4,"no"
"11767","P32","Bimanual",779.3,1,"Left","Medial","Palmar","270",779.3,4,"no"
"11768","P32","Bimanual",764.4,1,"Left","Lateral","Palmar","135",764.4,4,"no"
"11769","P32","Bimanual",600.5,1,"Right","Medial","Dorsal","225",600.5,4,"no"
"11770","P32","Bimanual",674.6,1,"Right","Down","Palmar","180",674.6,4,"no"
"11771","P32","Bimanual",954.2,1,"Right","Lateral","Dorsal","135",954.2,4,"no"
"11772","P32","Bimanual",693.8,1,"Left","Down","Palmar","180",693.8,4,"no"
"11773","P32","Bimanual",1223.3,1,"Right","Down","Dorsal","180",1223.3,4,"no"
"11774","P32","Bimanual",730.4,1,"Left","Medial","Palmar","315",730.4,4,"no"
"11775","P32","Bimanual",522.3,1,"Right","Medial","Dorsal","225",522.3,4,"no"
"11776","P32","Bimanual",1066.1,1,"Left","Medial","Dorsal","225",1066.1,4,"no"
"11777","P32","Bimanual",749.9,1,"Left","Lateral","Dorsal","90",749.9,4,"no"
"11778","P32","Bimanual",578.3,1,"Right","Up","Dorsal","0",578.3,4,"no"
"11779","P32","Bimanual",629.3,1,"Right","Down","Palmar","180",629.3,4,"no"
"11780","P32","Bimanual",1350.5,1,"Left","Down","Dorsal","180",1350.5,4,"no"
"11781","P32","Bimanual",633.1,1,"Left","Medial","Dorsal","315",633.1,4,"no"
"11782","P32","Bimanual",849.7,1,"Left","Up","Dorsal","0",849.7,4,"no"
"11783","P32","Bimanual",666.8,1,"Left","Down","Palmar","180",666.8,4,"no"
"11784","P32","Bimanual",1370.8,1,"Left","Medial","Palmar","315",1370.8,4,"no"
"11785","P32","Bimanual",765.2,1,"Right","Lateral","Palmar","135",765.2,4,"no"
"11786","P32","Bimanual",638.9,0,"Left","Medial","Palmar","270",638.9,4,"no"
"11787","P32","Bimanual",1551,1,"Left","Lateral","Palmar","90",1551,4,"no"
"11788","P32","Bimanual",866.6,1,"Right","Lateral","Palmar","90",866.6,4,"no"
"11789","P32","Bimanual",875.1,1,"Right","Lateral","Palmar","45",875.1,4,"no"
"11790","P32","Bimanual",680,1,"Right","Medial","Dorsal","315",680,4,"no"
"11791","P32","Bimanual",722.3,1,"Right","Lateral","Dorsal","90",722.3,4,"no"
"11792","P32","Bimanual",571.1,1,"Right","Medial","Palmar","225",571.1,4,"no"
"11793","P32","Bimanual",1753,0,"Right","Down","Dorsal","180",1753,4,"no"
"11794","P32","Bimanual",624.1,1,"Right","Lateral","Dorsal","45",624.1,4,"no"
"11795","P32","Bimanual",1251.8,1,"Left","Medial","Dorsal","270",1251.8,4,"no"
"11796","P32","Bimanual",533.2,1,"Right","Medial","Palmar","270",533.2,4,"no"
"11797","P32","Bimanual",754.5,1,"Right","Up","Palmar","0",754.5,4,"no"
"11798","P32","Bimanual",608,0,"Left","Lateral","Dorsal","135",608,4,"no"
"11799","P32","Bimanual",1130.3,1,"Left","Medial","Palmar","225",1130.3,4,"no"
"11800","P32","Bimanual",698.1,1,"Right","Medial","Palmar","315",698.1,4,"no"
"11801","P32","Bimanual",718,1,"Right","Lateral","Dorsal","135",718,4,"no"
"11802","P32","Bimanual",682,1,"Left","Up","Palmar","0",682,4,"no"
"11803","P32","Bimanual",1377.9,1,"Left","Lateral","Palmar","45",1377.9,4,"no"
"11804","P32","Bimanual",859.4,1,"Right","Medial","Dorsal","270",859.4,4,"no"
"11805","P32","Bimanual",999.6,1,"Left","Lateral","Palmar","135",999.6,4,"no"
"11806","P32","Bimanual",743.4,1,"Left","Lateral","Dorsal","45",743.4,4,"no"
"11807","P33","Right-hand",1431,1,"Right","Up","Palmar","0",1431,1,"no"
"11808","P33","Right-hand",799.2,1,"Left","Lateral","Palmar","90",799.2,1,"no"
"11809","P33","Right-hand",1668.2,1,"Left","Medial","Dorsal","225",1668.2,1,"no"
"11810","P33","Right-hand",2030.4,0,"Left","Medial","Palmar","225",2030.4,1,"no"
"11811","P33","Right-hand",2497.1,1,"Right","Down","Dorsal","180",2497.1,1,"no"
"11812","P33","Right-hand",1421.2,1,"Right","Medial","Dorsal","270",1421.2,1,"no"
"11813","P33","Right-hand",1479.5,1,"Left","Lateral","Palmar","45",1479.5,1,"no"
"11814","P33","Right-hand",2381.5,1,"Left","Down","Dorsal","180",2381.5,1,"no"
"11815","P33","Right-hand",1673.1,1,"Left","Up","Dorsal","0",1673.1,1,"no"
"11816","P33","Right-hand",1513.2,1,"Left","Up","Palmar","0",1513.2,1,"no"
"11817","P33","Right-hand",1828.1,1,"Right","Lateral","Palmar","135",1828.1,1,"no"
"11818","P33","Right-hand",1949.8,1,"Left","Medial","Palmar","315",1949.8,1,"no"
"11819","P33","Right-hand",1525.4,0,"Left","Lateral","Palmar","135",1525.4,1,"no"
"11820","P33","Right-hand",1900.1,1,"Right","Lateral","Dorsal","45",1900.1,1,"no"
"11821","P33","Right-hand",2289.2,1,"Right","Lateral","Palmar","90",2289.2,1,"no"
"11822","P33","Right-hand",1451.9,1,"Left","Medial","Dorsal","270",1451.9,1,"no"
"11823","P33","Right-hand",1199.4,1,"Left","Lateral","Dorsal","45",1199.4,1,"no"
"11824","P33","Right-hand",1336,0,"Left","Lateral","Dorsal","90",1336,1,"no"
"11825","P33","Right-hand",2614,1,"Right","Medial","Palmar","315",2614,1,"no"
"11826","P33","Right-hand",2848.4,1,"Right","Lateral","Dorsal","135",2848.4,1,"no"
"11827","P33","Right-hand",1787.2,1,"Left","Medial","Dorsal","315",1787.2,1,"no"
"11828","P33","Right-hand",1862.2,1,"Right","Lateral","Palmar","45",1862.2,1,"no"
"11829","P33","Right-hand",2198,1,"Right","Up","Dorsal","0",2198,1,"no"
"11830","P33","Right-hand",2653.6,1,"Right","Medial","Dorsal","225",2653.6,1,"no"
"11831","P33","Right-hand",1715.9,1,"Right","Down","Palmar","180",1715.9,1,"no"
"11832","P33","Right-hand",2930.1,1,"Right","Medial","Palmar","270",2930.1,1,"no"
"11833","P33","Right-hand",1722.8,1,"Left","Medial","Palmar","270",1722.8,1,"no"
"11834","P33","Right-hand",2572,1,"Right","Down","Palmar","180",2572,1,"no"
"11835","P33","Right-hand",1652.3,1,"Right","Up","Palmar","0",1652.3,1,"no"
"11836","P33","Right-hand",2600.6,1,"Left","Medial","Palmar","270",2600.6,1,"no"
"11837","P33","Right-hand",2441.6,1,"Right","Medial","Dorsal","270",2441.6,1,"no"
"11838","P33","Right-hand",1017.5,1,"Right","Medial","Dorsal","315",1017.5,1,"no"
"11839","P33","Right-hand",2815.3,1,"Right","Medial","Dorsal","225",2815.3,1,"no"
"11840","P33","Right-hand",1648.7,1,"Left","Lateral","Palmar","90",1648.7,1,"no"
"11841","P33","Right-hand",1350.5,1,"Right","Medial","Palmar","225",1350.5,1,"no"
"11842","P33","Right-hand",1812.9,1,"Left","Lateral","Dorsal","90",1812.9,1,"no"
"11843","P33","Right-hand",2685.2,0,"Right","Lateral","Dorsal","90",2685.2,1,"no"
"11844","P33","Right-hand",2602,1,"Right","Lateral","Palmar","90",2602,1,"no"
"11845","P33","Right-hand",2268.9,1,"Left","Lateral","Palmar","45",2268.9,1,"no"
"11846","P33","Right-hand",2310.8,1,"Left","Medial","Dorsal","270",2310.8,1,"no"
"11847","P33","Right-hand",1899.8,1,"Left","Medial","Dorsal","225",1899.8,1,"no"
"11848","P33","Right-hand",2512.7,1,"Left","Down","Palmar","180",2512.7,1,"no"
"11849","P33","Right-hand",1298.8,1,"Left","Medial","Palmar","225",1298.8,1,"no"
"11850","P33","Right-hand",1520.4,1,"Left","Up","Dorsal","0",1520.4,1,"no"
"11851","P33","Right-hand",2075.3,1,"Right","Lateral","Palmar","135",2075.3,1,"no"
"11852","P33","Right-hand",1752,0,"Left","Lateral","Dorsal","45",1752,1,"no"
"11853","P33","Right-hand",1532,1,"Left","Medial","Palmar","315",1532,1,"no"
"11854","P33","Right-hand",1931.4,1,"Right","Lateral","Palmar","45",1931.4,1,"no"
"11855","P33","Right-hand",1686.7,0,"Left","Lateral","Palmar","135",1686.7,1,"no"
"11856","P33","Right-hand",2447.8,1,"Left","Lateral","Dorsal","135",2447.8,1,"no"
"11857","P33","Right-hand",2204.3,1,"Right","Medial","Palmar","270",2204.3,1,"no"
"11858","P33","Right-hand",1237.8,1,"Left","Medial","Dorsal","315",1237.8,1,"no"
"11859","P33","Right-hand",1247,1,"Right","Medial","Palmar","315",1247,1,"no"
"11860","P33","Right-hand",2817,1,"Left","Down","Dorsal","180",2817,1,"no"
"11861","P33","Right-hand",2084.5,1,"Right","Lateral","Palmar","45",2084.5,1,"no"
"11862","P33","Right-hand",2079.8,1,"Left","Medial","Palmar","270",2079.8,1,"no"
"11863","P33","Right-hand",1051.9,1,"Left","Medial","Palmar","315",1051.9,1,"no"
"11864","P33","Right-hand",1017,1,"Left","Up","Palmar","0",1017,1,"no"
"11865","P33","Right-hand",2029.9,1,"Right","Lateral","Palmar","90",2029.9,1,"no"
"11866","P33","Right-hand",2314.4,1,"Left","Medial","Dorsal","225",2314.4,1,"no"
"11867","P33","Right-hand",2651.6,1,"Left","Down","Dorsal","180",2651.6,1,"no"
"11868","P33","Right-hand",1764.3,1,"Right","Lateral","Palmar","135",1764.3,1,"no"
"11869","P33","Right-hand",1947.3,1,"Right","Up","Palmar","0",1947.3,1,"no"
"11870","P33","Right-hand",1282.7,1,"Right","Medial","Palmar","270",1282.7,1,"no"
"11871","P33","Right-hand",1585.7,0,"Left","Medial","Dorsal","270",1585.7,1,"no"
"11872","P33","Right-hand",2783.3,1,"Left","Medial","Palmar","225",2783.3,1,"no"
"11873","P33","Right-hand",1851.7,1,"Right","Up","Dorsal","0",1851.7,1,"no"
"11874","P33","Right-hand",2213,1,"Right","Medial","Dorsal","270",2213,1,"no"
"11875","P33","Right-hand",2783.9,1,"Right","Down","Palmar","180",2783.9,1,"no"
"11876","P33","Right-hand",1596.4,1,"Left","Lateral","Palmar","90",1596.4,1,"no"
"11877","P33","Right-hand",1418.3,0,"Right","Lateral","Dorsal","90",1418.3,1,"no"
"11878","P33","Right-hand",1602.2,1,"Right","Medial","Palmar","225",1602.2,1,"no"
"11879","P33","Right-hand",2951.1,1,"Right","Medial","Dorsal","225",2951.1,1,"no"
"11880","P33","Right-hand",1016.5,1,"Right","Medial","Dorsal","315",1016.5,1,"no"
"11881","P33","Right-hand",1162.2,1,"Left","Lateral","Dorsal","45",1162.2,1,"no"
"11882","P33","Right-hand",1930.5,1,"Right","Medial","Palmar","315",1930.5,1,"no"
"11883","P33","Right-hand",1948.6,1,"Left","Up","Dorsal","0",1948.6,1,"no"
"11884","P33","Right-hand",2317.4,1,"Left","Lateral","Dorsal","135",2317.4,1,"no"
"11885","P33","Right-hand",2186.2,1,"Left","Medial","Dorsal","315",2186.2,1,"no"
"11886","P33","Right-hand",2585.2,1,"Left","Lateral","Dorsal","90",2585.2,1,"no"
"11887","P33","Right-hand",1646.8,1,"Right","Lateral","Dorsal","135",1646.8,2,"no"
"11888","P33","Right-hand",2618.2,1,"Left","Down","Dorsal","180",2618.2,2,"no"
"11889","P33","Right-hand",1447.4,1,"Right","Medial","Palmar","270",1447.4,2,"no"
"11890","P33","Right-hand",1490.1,1,"Left","Lateral","Palmar","135",1490.1,2,"no"
"11891","P33","Right-hand",1156.4,1,"Right","Medial","Dorsal","270",1156.4,2,"no"
"11892","P33","Right-hand",1662,1,"Right","Down","Palmar","180",1662,2,"no"
"11893","P33","Right-hand",1646.3,1,"Left","Lateral","Palmar","90",1646.3,2,"no"
"11894","P33","Right-hand",1496.6,0,"Right","Lateral","Palmar","135",1496.6,2,"no"
"11895","P33","Right-hand",2361.6,1,"Left","Medial","Palmar","225",2361.6,2,"no"
"11896","P33","Right-hand",2298.1,1,"Left","Medial","Dorsal","225",2298.1,2,"no"
"11897","P33","Right-hand",1464.2,1,"Left","Medial","Palmar","270",1464.2,2,"no"
"11898","P33","Right-hand",1364.7,0,"Left","Lateral","Dorsal","135",1364.7,2,"no"
"11899","P33","Right-hand",885.3,1,"Left","Down","Palmar","180",885.3,2,"no"
"11900","P33","Right-hand",1597.8,1,"Left","Lateral","Dorsal","45",1597.8,2,"no"
"11901","P33","Right-hand",1399.8,1,"Right","Lateral","Dorsal","45",1399.8,2,"no"
"11902","P33","Right-hand",2881.2,1,"Right","Lateral","Palmar","45",2881.2,2,"no"
"11903","P33","Right-hand",1715,1,"Left","Lateral","Dorsal","90",1715,2,"no"
"11904","P33","Right-hand",1600.4,1,"Right","Up","Dorsal","0",1600.4,2,"no"
"11905","P33","Right-hand",2064.9,1,"Right","Medial","Palmar","225",2064.9,2,"no"
"11906","P33","Right-hand",681.7,0,"Left","Up","Palmar","0",681.7,2,"no"
"11907","P33","Right-hand",866.6,0,"Left","Medial","Dorsal","315",866.6,2,"no"
"11908","P33","Right-hand",620.5,0,"Right","Lateral","Dorsal","90",620.5,2,"no"
"11909","P33","Right-hand",1183.6,1,"Left","Medial","Dorsal","270",1183.6,2,"no"
"11910","P33","Right-hand",1965.8,1,"Right","Medial","Palmar","315",1965.8,2,"no"
"11911","P33","Right-hand",1101.7,1,"Right","Medial","Dorsal","315",1101.7,2,"no"
"11912","P33","Right-hand",1447.4,0,"Left","Lateral","Palmar","45",1447.4,2,"no"
"11913","P33","Right-hand",1167.4,0,"Right","Down","Dorsal","180",1167.4,2,"no"
"11914","P33","Right-hand",1441.7,1,"Left","Up","Dorsal","0",1441.7,2,"no"
"11915","P33","Right-hand",2146.2,0,"Right","Medial","Palmar","315",2146.2,2,"no"
"11916","P33","Right-hand",955,1,"Right","Lateral","Dorsal","135",955,2,"no"
"11917","P33","Right-hand",2179.5,0,"Left","Medial","Palmar","225",2179.5,2,"no"
"11918","P33","Right-hand",2348.9,0,"Right","Lateral","Palmar","90",2348.9,2,"no"
"11919","P33","Right-hand",1975.7,1,"Left","Medial","Palmar","315",1975.7,2,"no"
"11920","P33","Right-hand",2499.8,1,"Right","Medial","Dorsal","270",2499.8,2,"no"
"11921","P33","Right-hand",1567.1,0,"Left","Medial","Dorsal","270",1567.1,2,"no"
"11922","P33","Right-hand",1848.2,1,"Right","Lateral","Dorsal","90",1848.2,2,"no"
"11923","P33","Right-hand",2031,1,"Left","Lateral","Dorsal","135",2031,2,"no"
"11924","P33","Right-hand",1285.7,1,"Left","Lateral","Dorsal","90",1285.7,2,"no"
"11925","P33","Right-hand",1548.1,1,"Right","Up","Palmar","0",1548.1,2,"no"
"11926","P33","Right-hand",1952,1,"Left","Medial","Dorsal","315",1952,2,"no"
"11927","P33","Right-hand",1784.6,1,"Left","Up","Dorsal","0",1784.6,2,"no"
"11928","P33","Right-hand",1535.3,1,"Left","Lateral","Dorsal","45",1535.3,2,"no"
"11929","P33","Right-hand",1684.1,1,"Left","Down","Palmar","180",1684.1,2,"no"
"11930","P33","Right-hand",1463.1,1,"Right","Down","Palmar","180",1463.1,2,"no"
"11931","P33","Right-hand",1230.6,1,"Right","Medial","Dorsal","315",1230.6,2,"no"
"11932","P33","Right-hand",1982,1,"Left","Up","Palmar","0",1982,2,"no"
"11933","P33","Right-hand",1299.1,1,"Right","Medial","Palmar","225",1299.1,2,"no"
"11934","P33","Right-hand",1580.8,1,"Left","Up","Palmar","0",1580.8,2,"no"
"11935","P33","Right-hand",1697.2,1,"Right","Medial","Dorsal","315",1697.2,2,"no"
"11936","P33","Right-hand",1397.9,1,"Left","Lateral","Dorsal","90",1397.9,2,"no"
"11937","P33","Right-hand",1902.9,1,"Right","Medial","Dorsal","225",1902.9,2,"no"
"11938","P33","Right-hand",1232.2,1,"Right","Medial","Palmar","225",1232.2,2,"no"
"11939","P33","Right-hand",1293.4,1,"Left","Up","Dorsal","0",1293.4,2,"no"
"11940","P33","Right-hand",2364.1,1,"Right","Medial","Dorsal","270",2364.1,2,"no"
"11941","P33","Right-hand",2150.8,0,"Right","Down","Dorsal","180",2150.8,2,"no"
"11942","P33","Right-hand",1496.5,0,"Left","Lateral","Palmar","90",1496.5,2,"no"
"11943","P33","Right-hand",1297.4,1,"Right","Medial","Palmar","315",1297.4,2,"no"
"11944","P33","Right-hand",2282.3,1,"Right","Lateral","Dorsal","135",2282.3,2,"no"
"11945","P33","Right-hand",2179.8,1,"Right","Lateral","Palmar","45",2179.8,2,"no"
"11946","P33","Right-hand",2699.1,1,"Left","Lateral","Palmar","135",2699.1,2,"no"
"11947","P33","Right-hand",1121.4,0,"Right","Up","Dorsal","0",1121.4,2,"no"
"11948","P33","Right-hand",1514.4,1,"Right","Lateral","Palmar","90",1514.4,2,"no"
"11949","P33","Right-hand",862,1,"Right","Medial","Palmar","270",862,2,"no"
"11950","P33","Right-hand",1120.7,1,"Left","Medial","Dorsal","315",1120.7,2,"no"
"11951","P33","Right-hand",2829.7,0,"Left","Lateral","Palmar","45",2829.7,2,"no"
"11952","P33","Right-hand",1198.5,1,"Left","Lateral","Dorsal","45",1198.5,2,"no"
"11953","P33","Right-hand",1599.3,1,"Left","Lateral","Dorsal","135",1599.3,2,"no"
"11954","P33","Right-hand",1680.9,1,"Right","Lateral","Dorsal","90",1680.9,2,"no"
"11955","P33","Right-hand",2914.6,1,"Right","Lateral","Palmar","135",2914.6,2,"no"
"11956","P33","Right-hand",1814.8,1,"Right","Lateral","Dorsal","45",1814.8,2,"no"
"11957","P33","Right-hand",1699.3,1,"Left","Medial","Palmar","225",1699.3,2,"no"
"11958","P33","Right-hand",1913.1,1,"Right","Up","Palmar","0",1913.1,2,"no"
"11959","P33","Right-hand",1440.2,1,"Left","Medial","Palmar","315",1440.2,2,"no"
"11960","P33","Right-hand",2951.1,1,"Left","Down","Palmar","180",2951.1,2,"no"
"11961","P33","Right-hand",1351,1,"Left","Lateral","Palmar","45",1351,3,"no"
"11962","P33","Right-hand",1132.6,1,"Left","Medial","Dorsal","270",1132.6,3,"no"
"11963","P33","Right-hand",1083.3,1,"Left","Up","Dorsal","0",1083.3,3,"no"
"11964","P33","Right-hand",2079.2,1,"Left","Down","Dorsal","180",2079.2,3,"no"
"11965","P33","Right-hand",1096.3,1,"Right","Up","Palmar","0",1096.3,3,"no"
"11966","P33","Right-hand",1166.1,1,"Left","Lateral","Dorsal","135",1166.1,3,"no"
"11967","P33","Right-hand",1236.6,1,"Left","Medial","Dorsal","315",1236.6,3,"no"
"11968","P33","Right-hand",1298.5,1,"Right","Lateral","Palmar","90",1298.5,3,"no"
"11969","P33","Right-hand",1837.2,1,"Left","Up","Palmar","0",1837.2,3,"no"
"11970","P33","Right-hand",984.1,0,"Right","Up","Dorsal","0",984.1,3,"no"
"11971","P33","Right-hand",1429.1,1,"Left","Medial","Palmar","315",1429.1,3,"no"
"11972","P33","Right-hand",1498.4,1,"Left","Lateral","Dorsal","90",1498.4,3,"no"
"11973","P33","Right-hand",1181.2,1,"Right","Medial","Palmar","225",1181.2,3,"no"
"11974","P33","Right-hand",1468.1,1,"Left","Lateral","Palmar","135",1468.1,3,"no"
"11975","P33","Right-hand",1799.4,1,"Right","Down","Dorsal","180",1799.4,3,"no"
"11976","P33","Right-hand",1969,1,"Right","Medial","Dorsal","225",1969,3,"no"
"11977","P33","Right-hand",1201.2,1,"Right","Lateral","Dorsal","45",1201.2,3,"no"
"11978","P33","Right-hand",2947.1,1,"Right","Down","Palmar","180",2947.1,3,"no"
"11979","P33","Right-hand",1001.5,1,"Right","Medial","Palmar","270",1001.5,3,"no"
"11980","P33","Right-hand",2348.5,1,"Left","Medial","Dorsal","225",2348.5,3,"no"
"11981","P33","Right-hand",1731.4,1,"Right","Medial","Dorsal","270",1731.4,3,"no"
"11982","P33","Right-hand",1997.7,1,"Left","Lateral","Palmar","90",1997.7,3,"no"
"11983","P33","Right-hand",1165,1,"Right","Lateral","Palmar","45",1165,3,"no"
"11984","P33","Right-hand",1282.8,1,"Left","Down","Palmar","180",1282.8,3,"no"
"11985","P33","Right-hand",1567.3,1,"Left","Medial","Palmar","225",1567.3,3,"no"
"11986","P33","Right-hand",1423.5,0,"Right","Medial","Dorsal","315",1423.5,3,"no"
"11987","P33","Right-hand",1233.1,0,"Left","Medial","Palmar","270",1233.1,3,"no"
"11988","P33","Right-hand",1017.8,1,"Right","Medial","Palmar","315",1017.8,3,"no"
"11989","P33","Right-hand",1513.4,1,"Right","Medial","Dorsal","315",1513.4,3,"no"
"11990","P33","Right-hand",1930.1,1,"Left","Up","Dorsal","0",1930.1,3,"no"
"11991","P33","Right-hand",1284.1,1,"Right","Up","Palmar","0",1284.1,3,"no"
"11992","P33","Right-hand",1836.4,1,"Right","Medial","Dorsal","270",1836.4,3,"no"
"11993","P33","Right-hand",1216.7,1,"Right","Medial","Dorsal","225",1216.7,3,"no"
"11994","P33","Right-hand",1147,1,"Right","Lateral","Palmar","90",1147,3,"no"
"11995","P33","Right-hand",2051.1,1,"Left","Down","Dorsal","180",2051.1,3,"no"
"11996","P33","Right-hand",1838.3,1,"Left","Down","Palmar","180",1838.3,3,"no"
"11997","P33","Right-hand",1632.2,1,"Left","Lateral","Dorsal","45",1632.2,3,"no"
"11998","P33","Right-hand",2398.4,1,"Left","Up","Palmar","0",2398.4,3,"no"
"11999","P33","Right-hand",2097.6,1,"Left","Lateral","Dorsal","135",2097.6,3,"no"
"12000","P33","Right-hand",2517.8,1,"Left","Lateral","Dorsal","90",2517.8,3,"no"
"12001","P33","Right-hand",1130.5,1,"Right","Medial","Palmar","270",1130.5,3,"no"
"12002","P33","Right-hand",1432.7,1,"Right","Medial","Palmar","315",1432.7,3,"no"
"12003","P33","Right-hand",1683.6,1,"Right","Lateral","Dorsal","90",1683.6,3,"no"
"12004","P33","Right-hand",2800.3,0,"Left","Medial","Dorsal","225",2800.3,3,"no"
"12005","P33","Right-hand",2068,1,"Left","Medial","Dorsal","270",2068,3,"no"
"12006","P33","Right-hand",1580.6,1,"Left","Lateral","Palmar","135",1580.6,3,"no"
"12007","P33","Right-hand",1385.7,1,"Right","Lateral","Dorsal","135",1385.7,3,"no"
"12008","P33","Right-hand",1496.9,1,"Left","Lateral","Palmar","90",1496.9,3,"no"
"12009","P33","Right-hand",1724,1,"Left","Lateral","Palmar","45",1724,3,"no"
"12010","P33","Right-hand",1282.2,1,"Right","Medial","Palmar","225",1282.2,3,"no"
"12011","P33","Right-hand",1099.5,0,"Right","Up","Dorsal","0",1099.5,3,"no"
"12012","P33","Right-hand",1882.6,1,"Left","Medial","Palmar","225",1882.6,3,"no"
"12013","P33","Right-hand",1950,1,"Left","Medial","Palmar","315",1950,3,"no"
"12014","P33","Right-hand",2638.4,1,"Left","Medial","Palmar","270",2638.4,3,"no"
"12015","P33","Right-hand",1233.2,1,"Left","Down","Palmar","180",1233.2,3,"no"
"12016","P33","Right-hand",1280.2,1,"Left","Medial","Dorsal","270",1280.2,3,"no"
"12017","P33","Right-hand",1566.4,1,"Right","Up","Palmar","0",1566.4,3,"no"
"12018","P33","Right-hand",1882.6,1,"Right","Up","Dorsal","0",1882.6,3,"no"
"12019","P33","Right-hand",1214,1,"Left","Lateral","Dorsal","135",1214,3,"no"
"12020","P33","Right-hand",1634.4,1,"Left","Medial","Dorsal","315",1634.4,3,"no"
"12021","P33","Right-hand",1131.6,1,"Right","Medial","Dorsal","315",1131.6,3,"no"
"12022","P33","Right-hand",1467,1,"Right","Medial","Dorsal","270",1467,3,"no"
"12023","P33","Right-hand",2314.8,1,"Left","Medial","Dorsal","225",2314.8,3,"no"
"12024","P33","Right-hand",1084.7,1,"Right","Medial","Palmar","315",1084.7,3,"no"
"12025","P33","Right-hand",1015.4,1,"Right","Medial","Palmar","270",1015.4,3,"no"
"12026","P33","Right-hand",2050,0,"Left","Medial","Palmar","225",2050,3,"no"
"12027","P33","Right-hand",2079.2,1,"Right","Medial","Dorsal","225",2079.2,3,"no"
"12028","P33","Right-hand",1683.5,1,"Left","Up","Dorsal","0",1683.5,3,"no"
"12029","P33","Right-hand",1321.1,1,"Right","Medial","Palmar","225",1321.1,3,"no"
"12030","P33","Right-hand",2001.6,1,"Right","Down","Palmar","180",2001.6,3,"no"
"12031","P33","Right-hand",2705.5,1,"Left","Lateral","Palmar","90",2705.5,3,"no"
"12032","P33","Right-hand",1198.2,1,"Right","Lateral","Palmar","90",1198.2,3,"no"
"12033","P33","Right-hand",1780.6,1,"Left","Medial","Palmar","270",1780.6,3,"no"
"12034","P33","Right-hand",2818.7,1,"Right","Down","Dorsal","180",2818.7,3,"no"
"12035","P33","Right-hand",1950.3,1,"Left","Medial","Palmar","315",1950.3,3,"no"
"12036","P33","Right-hand",1819.2,1,"Left","Lateral","Dorsal","45",1819.2,3,"no"
"12037","P33","Right-hand",1950.6,1,"Right","Lateral","Palmar","135",1950.6,3,"no"
"12038","P33","Right-hand",1250.7,1,"Right","Lateral","Dorsal","135",1250.7,3,"no"
"12039","P33","Right-hand",2185.4,1,"Left","Up","Palmar","0",2185.4,3,"no"
"12040","P33","Right-hand",1820.7,0,"Right","Lateral","Dorsal","90",1820.7,4,"no"
"12041","P33","Right-hand",1947.6,1,"Left","Medial","Dorsal","270",1947.6,4,"no"
"12042","P33","Right-hand",1465.5,1,"Left","Up","Dorsal","0",1465.5,4,"no"
"12043","P33","Right-hand",1841.8,0,"Left","Lateral","Palmar","135",1841.8,4,"no"
